input_id,affinity_affinity_pred_value,affinity_affinity_pred_value1,affinity_affinity_pred_value2,affinity_affinity_probability_binary,affinity_affinity_probability_binary1,affinity_affinity_probability_binary2,confidence_complex_ipde,confidence_complex_iplddt,confidence_complex_pde,confidence_complex_plddt,confidence_confidence_score,confidence_iptm,confidence_ligand_iptm,confidence_protein_iptm,confidence_ptm
r2_000,0.854988694190979,0.7965842485427856,0.9133931994438171,0.5411882996559143,0.5795342922210693,0.5028423070907593,0.6065791845321655,0.8941731452941895,0.31091979146003723,0.953329861164093,0.955605149269104,0.9647061228752136,0.9647061228752136,0.0,0.937725841999054
r2_001,1.2770044803619385,0.667205810546875,1.8868030309677124,0.3643168807029724,0.4928179979324341,0.23581573367118835,0.8898680210113525,0.8610817193984985,0.35313400626182556,0.9455323219299316,0.9482843279838562,0.9592921733856201,0.9592921733856201,0.0,0.9201104640960693
r2_002,1.366060733795166,0.987553596496582,1.74456787109375,0.22192969918251038,0.14969082176685333,0.2941685616970062,1.1690477132797241,0.8634724617004395,0.3945787250995636,0.9453964233398438,0.945109486579895,0.9439617395401001,0.9439617395401001,0.0,0.9078856706619263
r2_003,0.45956671237945557,0.04012991487979889,0.8790035247802734,0.13349126279354095,0.12723879516124725,0.13974373042583466,0.6793420314788818,0.8623464703559875,0.3279288709163666,0.9488653540611267,0.9514297842979431,0.9616872072219849,0.9616872072219849,0.0,0.9240138530731201
r2_004,1.08669114112854,1.1523330211639404,1.02104914188385,0.17385467886924744,0.23032444715499878,0.1173848956823349,0.6916582584381104,0.8601016998291016,0.3221608102321625,0.9481106400489807,0.9521018266677856,0.9680666327476501,0.9680666327476501,0.0,0.9320990443229675
r2_005,1.7616783380508423,1.7693865299224854,1.7539701461791992,0.08691998571157455,0.0532555915415287,0.1205843836069107,1.568183183670044,0.8358503580093384,0.39628174901008606,0.9477841258049011,0.9431681632995605,0.924704372882843,0.924704372882843,0.0,0.9222561120986938
r2_006,1.4785351753234863,1.5994244813919067,1.3576457500457764,0.34546658396720886,0.3502880930900574,0.34064507484436035,2.103640079498291,0.7356223464012146,0.45830050110816956,0.9268577098846436,0.9183063507080078,0.8841006755828857,0.8841006755828857,0.0,0.9084515571594238
r2_007,0.45737749338150024,0.8146215081214905,0.10013344883918762,0.5989624261856079,0.6398327350616455,0.5580921769142151,0.5097082257270813,0.9236272573471069,0.29389795660972595,0.9617390036582947,0.9642942547798157,0.9745151400566101,0.9745151400566101,0.0,0.943698525428772
r2_008,0.21857035160064697,0.10479369759559631,0.33234700560569763,0.25367239117622375,0.21609336137771606,0.29125142097473145,1.082450270652771,0.8977619409561157,0.354085236787796,0.9568625688552856,0.9546768069267273,0.945933997631073,0.945933997631073,0.0,0.9231218695640564
r2_009,1.8161619901657104,2.169649124145508,1.462674856185913,0.1528504490852356,0.11613612622022629,0.1895647644996643,0.6591152548789978,0.8801789283752441,0.31933408975601196,0.9508345723152161,0.953823983669281,0.965781569480896,0.965781569480896,0.0,0.9275251626968384
r2_010,1.2573533058166504,0.9692121744155884,1.5454943180084229,0.2049717754125595,0.1695413738489151,0.24040217697620392,1.1194584369659424,0.8545004725456238,0.3571135997772217,0.9514527320861816,0.9456154704093933,0.9222663044929504,0.9222663044929504,0.0,0.9297630786895752
