input_id,affinity_affinity_pred_value,affinity_affinity_pred_value1,affinity_affinity_pred_value2,affinity_affinity_probability_binary,affinity_affinity_probability_binary1,affinity_affinity_probability_binary2,confidence_complex_ipde,confidence_complex_iplddt,confidence_complex_pde,confidence_complex_plddt,confidence_confidence_score,confidence_iptm,confidence_ligand_iptm,confidence_protein_iptm,confidence_ptm
b1_000,0.44998180866241455,0.2770484387874603,0.6229151487350464,0.5315178632736206,0.677187442779541,0.3858482241630554,0.6661186218261719,0.8652012944221497,0.3400801420211792,0.9474124908447266,0.9470659494400024,0.9456794261932373,0.9456794261932373,0.0,0.9203829765319824
b1_001,0.795729398727417,1.0940810441970825,0.4973777234554291,0.5024330019950867,0.6038241982460022,0.40104183554649353,0.8382633328437805,0.8512079119682312,0.3427169620990753,0.9456506371498108,0.9470311403274536,0.9525530338287354,0.9525530338287354,0.0,0.9252256155014038
b1_002,-0.21120673418045044,-0.2515680193901062,-0.17084546387195587,0.21075351536273956,0.24267590045928955,0.17883113026618958,1.4772157669067383,0.8768287301063538,0.4290631413459778,0.9528438448905945,0.9466962218284607,0.9221054315567017,0.9221054315567017,0.0,0.9110234379768372
b1_003,0.6149594187736511,1.0551084280014038,0.17481043934822083,0.48390892148017883,0.6657268404960632,0.30209100246429443,0.7804970145225525,0.907659649848938,0.329233318567276,0.9557915925979614,0.9569241404533386,0.9614543914794922,0.9614543914794922,0.0,0.9254445433616638
b1_004,0.6365558505058289,1.0610357522964478,0.21207599341869354,0.48812544345855713,0.5780985951423645,0.39815226197242737,0.9693039655685425,0.7604636549949646,0.3560051918029785,0.9287659525871277,0.932046115398407,0.9451670050621033,0.9451670050621033,0.0,0.9269612431526184
b1_005,-0.3913865387439728,0.25944095849990845,-1.042214035987854,0.5875423550605774,0.5699986815452576,0.6050860285758972,0.49767738580703735,0.9290052652359009,0.30145373940467834,0.957139790058136,0.9608527421951294,0.9757044315338135,0.9757044315338135,0.0,0.9232532382011414
b1_006,0.1994694471359253,1.1383291482925415,-0.7393902540206909,0.3502279222011566,0.2808430790901184,0.4196127653121948,0.8769213557243347,0.9038312435150146,0.36548036336898804,0.9556280970573425,0.9525704383850098,0.9403397440910339,0.9403397440910339,0.0,0.9029111266136169
b1_007,0.5726050138473511,0.8785070180892944,0.2667030096054077,0.38874027132987976,0.38614776730537415,0.3913327753543854,0.6992540955543518,0.9061415791511536,0.33230867981910706,0.9538941383361816,0.9559001326560974,0.9639239311218262,0.9639239311218262,0.0,0.9158915281295776
b1_008,0.8672536015510559,1.679614782333374,0.054892413318157196,0.458316832780838,0.5805116295814514,0.3361220359802246,1.001089334487915,0.7595189809799194,0.3643464148044586,0.9202561974525452,0.9254516959190369,0.9462337493896484,0.9462337493896484,0.0,0.9159039855003357
b1_009,0.2094600647687912,0.649179995059967,-0.23025986552238464,0.5664932131767273,0.7428706884384155,0.39011576771736145,0.7096224427223206,0.8947674632072449,0.33045753836631775,0.9556108117103577,0.9571976065635681,0.9635446071624756,0.9635446071624756,0.0,0.9163878560066223
b1_010,1.3770596981048584,1.583726167678833,1.1703931093215942,0.1753867268562317,0.24220547080039978,0.1085679903626442,2.325604200363159,0.7953468561172485,0.5030698180198669,0.9354105591773987,0.9231401681900024,0.874058723449707,0.874058723449707,0.0,0.9064624905586243
b1_011,1.705078363418579,2.057821750640869,1.352334976196289,0.22042116522789001,0.18647794425487518,0.25436440110206604,0.8846456408500671,0.8852399587631226,0.3485618233680725,0.9490334987640381,0.9503834843635559,0.9557834267616272,0.9557834267616272,0.0,0.9153122901916504
b1_012,0.9349498748779297,1.5407463312149048,0.329153448343277,0.45934945344924927,0.5646160840988159,0.35408279299736023,0.83909010887146,0.8790391683578491,0.3470867872238159,0.950160801410675,0.9511283040046692,0.9549981951713562,0.9549981951713562,0.0,0.9072442054748535
b1_013,0.15776517987251282,-0.056722063571214676,0.3722524344921112,0.15786930918693542,0.1053537130355835,0.21038492023944855,0.6729646921157837,0.9146593809127808,0.32952919602394104,0.9595655798912048,0.9592700004577637,0.9580875039100647,0.9580875039100647,0.0,0.9212476015090942
b1_014,1.4810006618499756,1.687021255493164,1.274980068206787,0.10548526048660278,0.12031769007444382,0.09065283089876175,2.800687789916992,0.8210952281951904,0.572384238243103,0.9434977769851685,0.9193283319473267,0.8226506114006042,0.8226506114006042,0.0,0.8970929384231567
b1_015,0.5337654948234558,0.5881583094596863,0.47937268018722534,0.2733301520347595,0.27589210867881775,0.2707682251930237,1.1979731321334839,0.7914567589759827,0.3945174515247345,0.9366018176078796,0.9292739033699036,0.8999621272087097,0.8999621272087097,0.0,0.9112309813499451
b1_016,0.5327359437942505,0.3837658762931824,0.6817059516906738,0.3333553671836853,0.43073636293411255,0.23597438633441925,0.6138514876365662,0.88508141040802,0.33411964774131775,0.9504865407943726,0.9506848454475403,0.9514781832695007,0.9514781832695007,0.0,0.9244463443756104
b1_017,-0.15283286571502686,-0.4173753261566162,0.1117095947265625,0.1464485377073288,0.1401250660419464,0.15277200937271118,0.7342301607131958,0.9229456782341003,0.3515685200691223,0.9633200764656067,0.9597020149230957,0.9452297687530518,0.9452297687530518,0.0,0.9201919436454773
b1_018,0.7935937643051147,1.0229713916778564,0.5642160773277283,0.3302822411060333,0.4174725413322449,0.24309194087982178,0.7383503913879395,0.8943988084793091,0.3518405258655548,0.9521127343177795,0.951722264289856,0.9501604437828064,0.9501604437828064,0.0,0.9061453938484192
b1_019,-0.353092759847641,-0.7246928215026855,0.018507294356822968,0.10348378866910934,0.07876512408256531,0.12820245325565338,0.6524685025215149,0.9178411364555359,0.32755371928215027,0.9552308320999146,0.9560579657554626,0.9593664407730103,0.9593664407730103,0.0,0.9242765307426453
b1_020,0.11980536580085754,1.185795783996582,-0.9461850523948669,0.2602021396160126,0.2736179232597351,0.24678635597229004,1.5394586324691772,0.7774640321731567,0.4475954473018646,0.9231694340705872,0.9201076626777649,0.9078606367111206,0.9078606367111206,0.0,0.8902275562286377
b1_021,-0.2222968488931656,-0.09911119192838669,-0.3454824984073639,0.1094910278916359,0.05360923334956169,0.1653728187084198,0.878726601600647,0.8633427023887634,0.35141175985336304,0.9448354840278625,0.9453506469726562,0.9474115371704102,0.9474115371704102,0.0,0.9194263815879822
b1_022,0.8373757004737854,1.5321288108825684,0.14262263476848602,0.10107184946537018,0.08395857363939285,0.1181851252913475,1.1729172468185425,0.8613556027412415,0.40370282530784607,0.941581130027771,0.9392370581626892,0.9298604130744934,0.9298604130744934,0.0,0.9089915156364441
b1_023,-0.6358590722084045,0.1038452684879303,-1.375563383102417,0.08810093998908997,0.09041986614465714,0.0857820212841034,0.6567874550819397,0.8703808188438416,0.3293225169181824,0.9445812106132507,0.9438058733940125,0.9407047033309937,0.9407047033309937,0.0,0.9258632659912109
b1_024,0.7970119714736938,1.7030022144317627,-0.10897830128669739,0.4517015814781189,0.5117698907852173,0.3916333019733429,0.6074898838996887,0.9391297101974487,0.32340171933174133,0.9635193943977356,0.9651050567626953,0.9714478850364685,0.9714478850364685,0.0,0.9243995547294617
b1_025,-0.8098475933074951,-0.27450263500213623,-1.345192551612854,0.19060206413269043,0.2306988537311554,0.15050525963306427,0.9369364380836487,0.8723762035369873,0.3674604594707489,0.9456087350845337,0.9402696490287781,0.9189135432243347,0.9189135432243347,0.0,0.9162233471870422
b1_026,-0.14450843632221222,0.2524695098400116,-0.541486382484436,0.3571928143501282,0.3493083417415619,0.36507731676101685,0.8796101808547974,0.8879731297492981,0.35234618186950684,0.9509311318397522,0.9497645497322083,0.9450980424880981,0.9450980424880981,0.0,0.9185245037078857
