input_id,affinity_affinity_pred_value,affinity_affinity_pred_value1,affinity_affinity_pred_value2,affinity_affinity_probability_binary,affinity_affinity_probability_binary1,affinity_affinity_probability_binary2,confidence_complex_ipde,confidence_complex_iplddt,confidence_complex_pde,confidence_complex_plddt,confidence_confidence_score,confidence_iptm,confidence_ligand_iptm,confidence_protein_iptm,confidence_ptm
2G76_apo__K5K,-1.7186992168426514,-1.8005307912826538,-1.636867642402649,0.9363471269607544,0.97089684009552,0.9017974138259888,0.7232289910316467,0.8584874868392944,0.9079247117042542,0.8047689199447632,0.8378379940986633,0.9701144695281982,0.9701144695281982,0.0,0.7952860593795776
2G76_apo__b1_025,-0.5086708068847656,0.1364235281944275,-1.1537652015686035,0.11241301894187927,0.1348908245563507,0.08993521332740784,1.2343809604644775,0.7589575052261353,0.7466996312141418,0.7777388095855713,0.7993518114089966,0.8858035802841187,0.8858035802841187,0.0,0.8501698970794678
2G76_apo__b1_095,-0.7302284240722656,-0.7303708791732788,-0.7300859093666077,0.06737186014652252,0.0951405018568039,0.03960322216153145,7.102368354797363,0.5458070039749146,1.8880583047866821,0.7332053780555725,0.7175328135490417,0.6548423767089844,0.6548423767089844,0.0,0.7028998732566833
2G76_apo__b1_118,-0.1956581473350525,0.7500227689743042,-1.1413390636444092,0.10867716372013092,0.13434915244579315,0.08300518244504929,1.5285238027572632,0.7445536851882935,0.9172196984291077,0.7610462307929993,0.7852046489715576,0.881838321685791,0.881838321685791,0.0,0.7690134048461914
2G76_apo__b2_145,0.7317782044410706,0.22950589656829834,1.2340505123138428,0.33518916368484497,0.4243907630443573,0.24598753452301025,5.734936714172363,0.6784880757331848,1.8267065286636353,0.7405011653900146,0.7304801344871521,0.6903960108757019,0.6903960108757019,0.0,0.6418237686157227
2G76_apo__reinvent_step59,-0.06341411173343658,-0.4097868502140045,0.28295862674713135,0.5265608429908752,0.6210659742355347,0.43205568194389343,1.0423016548156738,0.8652982115745544,1.0310462713241577,0.7927519083023071,0.8223826289176941,0.940905749797821,0.940905749797821,0.0,0.7747728228569031
6CWA_3pg__b1_023,-0.0414881706237793,1.1085805892944336,-1.1915569305419922,0.06995786726474762,0.09383431077003479,0.04608142748475075,1.520614504814148,0.7451372742652893,1.0310924053192139,0.7479034066200256,0.769144594669342,0.8541093468666077,0.8541093468666077,0.0,0.7634521722793579
6CWA_3pg__b1_077,-0.23288360238075256,0.647941529750824,-1.113708734512329,0.11862191557884216,0.1484144777059555,0.08882936090230942,2.4165992736816406,0.6839520335197449,1.17232346534729,0.7485889196395874,0.7583264708518982,0.7972763776779175,0.7972763776779175,0.0,0.7311853766441345
6CWA_3pg__b1_115,-1.0841902494430542,-1.1736247539520264,-0.9947556853294373,0.05781714618206024,0.09315440058708191,0.022479889914393425,4.498094081878662,0.5413913130760193,1.2710816860198975,0.7312740087509155,0.7193788886070251,0.6717982292175293,0.6717982292175293,0.0,0.7831511497497559
6CWA_3pg__b2_067,-0.7284046411514282,-0.795613169670105,-0.6611961722373962,0.06791958957910538,0.017520634457468987,0.11831855028867722,1.3499798774719238,0.802302360534668,0.6942296028137207,0.813668429851532,0.8263750076293945,0.8772013187408447,0.8772013187408447,0.0,0.8461519479751587
6CWA_3pg__r2b2_349,-0.3473561704158783,-1.1797585487365723,0.4850462079048157,0.2607336938381195,0.34038370847702026,0.18108369410037994,3.828195810317993,0.6906197667121887,1.5230023860931396,0.7457960844039917,0.750211238861084,0.7678717970848083,0.7678717970848083,0.0,0.6806827783584595
